year,工作类型,考试/招聘类型,用人单位/系统,岗位示例,学历要求,本科生专业要求,研究生专业要求,考试/招聘形式,报名时间,笔试/考试时间,特殊要求,工作地点,信息来源,备注,专业要求（原始）
2025,公务员,2025安徽公安法检招录,六安市公安局叶集分局,20250818 六安市公安局叶集分局,大专及以上,,,笔试+面试,,,招考批次：第一批；性别：女；年龄：30周岁以下；招聘人数：1；分数线：74.28；城市：六安,安徽 叶集区,https://www.xduim.com/zw/gafj,,
2025,公务员,2025安徽公安法检招录,霍邱县公安局,20250819 霍邱县公安局,大专及以上,,,笔试+面试,,,招考批次：第一批；性别：男；年龄：30周岁以下；招聘人数：14；分数线：64.85；城市：六安,安徽 霍邱县,https://www.xduim.com/zw/gafj,,
2025,公务员,2025安徽公安法检招录,霍邱县公安局,20250820 霍邱县公安局,高中（中专）及以上,,,笔试+面试,,,招考批次：第一批；性别：男；年龄：35周岁以下；招聘人数：13；分数线：37.25；城市：六安,安徽 霍邱县,https://www.xduim.com/zw/gafj,,
2025,公务员,2025安徽公安法检招录,合肥市公安局,251101 合肥市公安局,大专及以上,,,笔试+面试,,,招考批次：第一批；性别：男；招聘人数：25；分数线：34.88；城市：合肥,安徽 合肥市直,https://www.xduim.com/zw/gafj,,
2025,公务员,2025安徽公安法检招录,合肥市公安局,251102 合肥市公安局,大专及以上,,,笔试+面试,,,招考批次：第一批；性别：男；招聘人数：25；分数线：38.85；城市：合肥,安徽 合肥市直,https://www.xduim.com/zw/gafj,,
2025,公务员,2025安徽公安法检招录,合肥市公安局,251103 合肥市公安局,大专及以上,,,笔试+面试,,,招考批次：第一批；性别：男；招聘人数：25；分数线：32.19；城市：合肥,安徽 合肥市直,https://www.xduim.com/zw/gafj,,
2025,公务员,2025安徽公安法检招录,合肥市公安局,251104 合肥市公安局,大专及以上,,,笔试+面试,,,招考批次：第一批；性别：男；招聘人数：25；分数线：39.29；城市：合肥,安徽 合肥市直,https://www.xduim.com/zw/gafj,,
2025,公务员,2025安徽公安法检招录,合肥市公安局,251105 合肥市公安局,大专及以上,,,笔试+面试,,,招考批次：第一批；性别：男；招聘人数：25；分数线：31.82；城市：合肥,安徽 合肥市直,https://www.xduim.com/zw/gafj,,
2025,公务员,2025安徽公安法检招录,合肥市公安局,251106 合肥市公安局,大专及以上,,,笔试+面试,,,招考批次：第一批；性别：男；招聘人数：25；分数线：38.28；城市：合肥,安徽 合肥市直,https://www.xduim.com/zw/gafj,,
2025,公务员,2025安徽公安法检招录,合肥市公安局,251107 合肥市公安局,大专及以上,,,笔试+面试,,,招考批次：第一批；性别：女；招聘人数：20；分数线：40.91；城市：合肥,安徽 合肥市直,https://www.xduim.com/zw/gafj,,
