year,工作类型,考试/招聘类型,用人单位/系统,岗位示例,学历要求,本科生专业要求,研究生专业要求,考试/招聘形式,报名时间,笔试/考试时间,特殊要求,工作地点,信息来源,备注,专业要求（原始）
2025,三支一扶,2025安徽三支一扶招募,龙子湖区教育局,5088 龙子湖区教育局,本科及以上,本科：050201英语专业； 研究生：050201英语语言文学、040102课程与教学论（英语）、045108学科教学(英语)。,,笔试+面试,,,招募类别：支教；服务单位：李楼乡太平菴小学；招聘人数：1；报名人数：48；合格人数：35；缴费人数：24,安徽 蚌埠市龙子湖区,https://www.xduim.com/zw/szyf,,专业：本科：050201英语专业； 研究生：050201英语语言文学、040102课程与教学论（英语）、045108学科教学(英语)。
2025,三支一扶,2025安徽三支一扶招募,龙子湖区卫健委,5089 龙子湖区卫健委,本科及以上,本科：100201K临床医学专业，研究生：1002临床医学、1051临床医学。,,笔试+面试,,,招募类别：支医；服务单位：李楼乡卫生院；招聘人数：1；报名人数：6；合格人数：6；缴费人数：5,安徽 蚌埠市龙子湖区,https://www.xduim.com/zw/szyf,,专业：本科：100201K临床医学专业，研究生：1002临床医学、1051临床医学。
2025,三支一扶,2025安徽三支一扶招募,义安区卫健委,14241 义安区卫健委,大专及以上,大专：520101K临床医学专业、520102K口腔医学专业、520401K中医学专业、 520502医学影像技术专业、520505放射治疗技术专业 本科：100201K临床医学专业、100301K口腔医学专业、100501K中医学专业、100601K中西医临床医学专业、100203TK医学影像学专业、100206TK放射医学专业。 研究生：1001基础医学、1002临床医学、1003口腔医学、1005中医学、1006中西医结合；专业学位硕士：1051临床医学、1052口腔医学、1057中医。,,笔试+面试,,,招募类别：支医；服务单位：乡镇卫生院；招聘人数：2；报名人数：64；合格人数：51；缴费人数：28,安徽 铜陵市义安区,https://www.xduim.com/zw/szyf,,专业：大专：520101K临床医学专业、520102K口腔医学专业、520401K中医学专业、 520502医学影像技术专业、520505放射治疗技术专业 本科：100201K临床医学专业、100301K口腔医学专业、100501K中医学专业、100601K中西医临床医学专业、100203TK医学影像学专业、100206TK放射医学专业。 研究生：1001基础医学、1002临床医学、1003口腔医学、1005中医学、1006中西医结合；专业学位硕士：1051临床医学、1052口腔医学、1057中医。
2025,三支一扶,2025安徽三支一扶招募,区辖乡镇,14242 区辖乡镇,大专及以上,专业不限,,笔试+面试,,,招募类别：乡村振兴协理；服务单位：乡镇政府；招聘人数：2；报名人数：234；合格人数：187；缴费人数：96,安徽 铜陵市义安区,https://www.xduim.com/zw/szyf,,专业：专业不限
2025,三支一扶,2025安徽三支一扶招募,西联镇,14243 西联镇,本科及以上,专业不限,,笔试+面试,,,招募类别：乡村振兴协理；服务单位：西联镇财政资产管理中心；招聘人数：1；报名人数：133；合格人数：96；缴费人数：47,安徽 铜陵市义安区,https://www.xduim.com/zw/szyf,,专业：专业不限
2022,三支一扶,2022安徽三支一扶招募,县教体局,14001 县教体局,大专 及以上,不限,,笔试+面试,,,招募类别：支教；服务单位：基层小学；招聘人数：26,安徽 铜陵市枞阳县,https://www.xduim.com/zw/szyf,,专业：不限
2022,三支一扶,2022安徽三支一扶招募,县水利局,14002 县水利局,大专 及以上,水利工程、水利水电工程技术、水利水电工程管理、水利水电建筑工程、机电排灌工程技术、水务管理（大专），水利水电工程、水文与水资源工程、水务工程、水利科学与工程（本科）,,笔试+面试,,,招募类别：支农；服务单位：乡镇水利站；招聘人数：4,安徽 铜陵市枞阳县,https://www.xduim.com/zw/szyf,,专业：水利工程、水利水电工程技术、水利水电工程管理、水利水电建筑工程、机电排灌工程技术、水务管理（大专），水利水电工程、水文与水资源工程、水务工程、水利科学与工程（本科）
2022,三支一扶,2022安徽三支一扶招募,县卫健委,14003 县卫健委,大专 及以上,临床医学类、公共卫生与卫生管理类、医学技术类、护理（大专），临床医学类，口腔医学类，公共卫生与预防医学类，医学技术类，中医学、中西医临床医学、护理学（本科）,,笔试+面试,,,招募类别：支医；服务单位：乡镇卫生院；招聘人数：5,安徽 铜陵市枞阳县,https://www.xduim.com/zw/szyf,,专业：临床医学类、公共卫生与卫生管理类、医学技术类、护理（大专），临床医学类，口腔医学类，公共卫生与预防医学类，医学技术类，中医学、中西医临床医学、护理学（本科）
2023,三支一扶,2023安徽三支一扶招募,县水利局,14001 县水利局,大专及以上,水利工程专业、水利水电工程技术专业、水利水电工程智能管理专业、水利水电建筑工程专业、机电排灌工程技术专业（大专）；水利水电工程专业、水利科学与工程专业、水务工程专业（本科）；水利工程（一级学科）（研究生）,,笔试+面试,,,招募类别：支农；服务单位：乡镇水利站；招聘人数：2；报名人数：15；合格人数：8；缴费人数：4,安徽 铜陵市枞阳县,https://www.xduim.com/zw/szyf,,专业：水利工程专业、水利水电工程技术专业、水利水电工程智能管理专业、水利水电建筑工程专业、机电排灌工程技术专业（大专）；水利水电工程专业、水利科学与工程专业、水务工程专业（本科）；水利工程（一级学科）（研究生）
2023,三支一扶,2023安徽三支一扶招募,县卫健委,14002 县卫健委,大专及以上,临床医学类、公共卫生与卫生管理类、医学技术类、护理类（大专）；临床医学类、口腔医学类、公共卫生与预防医学类、医学技术类，中医学专业、中西医临床医学专业、护理学专业（本科）；临床医学、口腔医学、公共卫生与预防医学、中医学、护理学、中西医结合（一级学科），临床医学、口腔医学、公共卫生、护理、中医（专业学位硕士）（研究生）,,笔试+面试,,,招募类别：支医；服务单位：乡镇卫生院；招聘人数：5；报名人数：107；合格人数：82；缴费人数：51,安徽 铜陵市枞阳县,https://www.xduim.com/zw/szyf,,专业：临床医学类、公共卫生与卫生管理类、医学技术类、护理类（大专）；临床医学类、口腔医学类、公共卫生与预防医学类、医学技术类，中医学专业、中西医临床医学专业、护理学专业（本科）；临床医学、口腔医学、公共卫生与预防医学、中医学、护理学、中西医结合（一级学科），临床医学、口腔医学、公共卫生、护理、中医（专业学位硕士）（研究生）
2023,三支一扶,2023安徽三支一扶招募,县教体局,14003 县教体局,大专及以上,不限,,笔试+面试,,,招募类别：支教；服务单位：基层小学；招聘人数：28；报名人数：993；合格人数：724；缴费人数：519,安徽 铜陵市枞阳县,https://www.xduim.com/zw/szyf,,专业：不限
2024,三支一扶,2024安徽三支一扶招募,枞阳县教体局,14224 枞阳县教体局,大专及以上,不限,,笔试+面试,,,招募类别：支教；服务单位：基层小学；招聘人数：10；报名人数：609；合格人数：493；缴费人数：300,安徽 铜陵市枞阳县,https://www.xduim.com/zw/szyf,,专业：不限
2024,三支一扶,2024安徽三支一扶招募,枞阳县卫健委,14225 枞阳县卫健委,大专及以上,大专：520401K中医学专业、520101K临床医学专业、520102K口腔医学专业、520703K预防医学专业。 本科：100501K中医学专业、100201K临床医学专业、100301K口腔医学专业、100401K预防医学专业。 研究生：1002临床医学、1003口腔医学、1005中医学、1004公共卫生与预防医学；专业学位硕士：1051临床医学、1052口腔医学、1057中医、1053公共卫生。,,笔试+面试,,,招募类别：支医；服务单位：乡镇卫生院；招聘人数：5；报名人数：48；合格人数：37；缴费人数：19,安徽 铜陵市枞阳县,https://www.xduim.com/zw/szyf,,专业：大专：520401K中医学专业、520101K临床医学专业、520102K口腔医学专业、520703K预防医学专业。 本科：100501K中医学专业、100201K临床医学专业、100301K口腔医学专业、100401K预防医学专业。 研究生：1002临床医学、1003口腔医学、1005中医学、1004公共卫生与预防医学；专业学位硕士：1051临床医学、1052口腔医学、1057中医、1053公共卫生。
2024,三支一扶,2024安徽三支一扶招募,枞阳县水利局,14226 枞阳县水利局,大专及以上,大专：450201水利工程专业、450203水利水电工程技术专业、450202智慧水利技术专业、450204水利水电工程智能管理专业、450205水利水电建筑工程专业、450206机电排灌工程技术专业。 本科：081101水利水电工程专业、081105T水利科学与工程专业、081104T水务工程专业、081106T智慧水利专业。 研究生：0815水利工程；专业学位硕士：085902 水利工程。,,笔试+面试,,,招募类别：支农；服务单位：乡镇水利站；招聘人数：2；报名人数：22；合格人数：17；缴费人数：9,安徽 铜陵市枞阳县,https://www.xduim.com/zw/szyf,,专业：大专：450201水利工程专业、450203水利水电工程技术专业、450202智慧水利技术专业、450204水利水电工程智能管理专业、450205水利水电建筑工程专业、450206机电排灌工程技术专业。 本科：081101水利水电工程专业、081105T水利科学与工程专业、081104T水务工程专业、081106T智慧水利专业。 研究生：0815水利工程；专业学位硕士：085902 水利工程。
2025,三支一扶,2025安徽三支一扶招募,枞阳县教体局,14234 枞阳县教体局,大专及以上,专业不限,,笔试+面试,,,招募类别：支教；服务单位：基层小学；招聘人数：10；报名人数：694；合格人数：609；缴费人数：398,安徽 铜陵市枞阳县,https://www.xduim.com/zw/szyf,,专业：专业不限
2025,三支一扶,2025安徽三支一扶招募,枞阳县卫健委,14235 枞阳县卫健委,大专及以上,大专：520101K临床医学专业、520102K口腔医学专业、520401K中医学专业。 本科：100201K临床医学专业、100301K口腔医学专业、100501K中医学专业、100601K中西医临床医学专业。 研究生：1002临床医学、1005中医学、1006中西医结合、1003口腔医学；专业学位硕士：1051临床医学、1057中医、1052口腔医学。,,笔试+面试,,,招募类别：支医；服务单位：乡镇卫生院；招聘人数：5；报名人数：40；合格人数：36；缴费人数：29,安徽 铜陵市枞阳县,https://www.xduim.com/zw/szyf,,专业：大专：520101K临床医学专业、520102K口腔医学专业、520401K中医学专业。 本科：100201K临床医学专业、100301K口腔医学专业、100501K中医学专业、100601K中西医临床医学专业。 研究生：1002临床医学、1005中医学、1006中西医结合、1003口腔医学；专业学位硕士：1051临床医学、1057中医、1052口腔医学。
2025,三支一扶,2025安徽三支一扶招募,枞阳县水利局,14236 枞阳县水利局,大专及以上,大专：450201水利工程专业、450203水利水电工程技术专业、450206机电排灌工程技术专业。 本科：081101水利水电工程专业、081105T水利科学与工程专业、081104T水务工程专业、081106T智慧水利专业。 研究生：0815水利工程，0859土木水利（水利工程领域）。,,笔试+面试,,,招募类别：支农-水利；服务单位：基层管理所；招聘人数：2；报名人数：14；合格人数：9；缴费人数：6,安徽 铜陵市枞阳县,https://www.xduim.com/zw/szyf,,专业：大专：450201水利工程专业、450203水利水电工程技术专业、450206机电排灌工程技术专业。 本科：081101水利水电工程专业、081105T水利科学与工程专业、081104T水务工程专业、081106T智慧水利专业。 研究生：0815水利工程，0859土木水利（水利工程领域）。
2025,三支一扶,2025安徽三支一扶招募,区辖乡镇,14237 区辖乡镇,大专及以上,专业不限,,笔试+面试,,,招募类别：基层人社平台；服务单位：乡镇社保所；招聘人数：2；报名人数：206；合格人数：185；缴费人数：107,安徽 铜陵市郊区,https://www.xduim.com/zw/szyf,,专业：专业不限
2025,三支一扶,2025安徽三支一扶招募,郊区农业农村局,14238 郊区农业农村局,大专及以上,大专：410102作物生产与经营管理专业、410103现代农业技术专业、410104生态农业技术专业、410106植物保护与检疫技术。 本科：090101农学专业、090103植物保护专业、090201农业资源与环境专业。 研究生：0901作物学、0903农业资源与环境、0904植物保护。,,笔试+面试,,,招募类别：支农-农技；服务单位：基层农技推广站；招聘人数：1；报名人数：8；合格人数：6；缴费人数：6,安徽 铜陵市郊区,https://www.xduim.com/zw/szyf,,专业：大专：410102作物生产与经营管理专业、410103现代农业技术专业、410104生态农业技术专业、410106植物保护与检疫技术。 本科：090101农学专业、090103植物保护专业、090201农业资源与环境专业。 研究生：0901作物学、0903农业资源与环境、0904植物保护。
2025,三支一扶,2025安徽三支一扶招募,区辖乡镇,14239 区辖乡镇,大专及以上,专业不限,,笔试+面试,,,招募类别：支农-农技；服务单位：乡镇政府；招聘人数：1；报名人数：99；合格人数：84；缴费人数：43,安徽 铜陵市铜官区,https://www.xduim.com/zw/szyf,,专业：专业不限
2025,三支一扶,2025安徽三支一扶招募,区辖乡镇,14240 区辖乡镇,大专及以上,专业不限,,笔试+面试,,,招募类别：支农-林业；服务单位：乡镇政府；招聘人数：1；报名人数：104；合格人数：95；缴费人数：39,安徽 铜陵市铜官区,https://www.xduim.com/zw/szyf,,专业：专业不限
2022,三支一扶,2022安徽三支一扶招募,县辖乡镇,6006 县辖乡镇,大专及以上,不限,,笔试+面试,,,招募类别：基层人社平台；服务单位：乡镇政府；招聘人数：5,安徽 阜阳市临泉县,https://www.xduim.com/zw/szyf,,专业：不限
2022,三支一扶,2022安徽三支一扶招募,县辖乡镇,6007 县辖乡镇,大专及以上,不限,,笔试+面试,,,招募类别：乡村振兴协理；服务单位：乡镇政府；招聘人数：5,安徽 阜阳市临泉县,https://www.xduim.com/zw/szyf,,专业：不限
2023,三支一扶,2023安徽三支一扶招募,县教育局,6018 县教育局,大专及以上,不限,,笔试+面试,,,招募类别：支教；服务单位：乡镇中心学校；招聘人数：15；报名人数：858；合格人数：632；缴费人数：381,安徽 阜阳市临泉县,https://www.xduim.com/zw/szyf,,专业：不限
2023,三支一扶,2023安徽三支一扶招募,县农业农村局,6019 县农业农村局,大专及以上,种子生产与经营专业、作物生产与经营管理专业、现代农业技术专业、生态农业技术专业、植物保护与检疫技术专业（大专）；农学专业、植物保护专业、农业资源与环境专业、智慧农业专业、种子科学与工程专业、设施农业科学与工程专业 （本科）；作物学、农业资源与环境、植物保护（一级学科）（研究生）,,笔试+面试,,,招募类别：支农；服务单位：乡镇农业综合服务站；招聘人数：3；报名人数：16；合格人数：6；缴费人数：4,安徽 阜阳市临泉县,https://www.xduim.com/zw/szyf,,专业：种子生产与经营专业、作物生产与经营管理专业、现代农业技术专业、生态农业技术专业、植物保护与检疫技术专业（大专）；农学专业、植物保护专业、农业资源与环境专业、智慧农业专业、种子科学与工程专业、设施农业科学与工程专业 （本科）；作物学、农业资源与环境、植物保护（一级学科）（研究生）
2023,三支一扶,2023安徽三支一扶招募,县水利局,6020 县水利局,大专及以上,水利工程与管理类、水利水电设备类（大专）；不限（本科及以上）,,笔试+面试,,,招募类别：支农；服务单位：乡镇水利站；招聘人数：2；报名人数：121；合格人数：98；缴费人数：53,安徽 阜阳市临泉县,https://www.xduim.com/zw/szyf,,专业：水利工程与管理类、水利水电设备类（大专）；不限（本科及以上）
2023,三支一扶,2023安徽三支一扶招募,县辖乡镇,6021 县辖乡镇,大专及以上,不限,,笔试+面试,,,招募类别：乡村振兴协理；服务单位：乡镇扶贫工作站；招聘人数：5；报名人数：391；合格人数：286；缴费人数：186,安徽 阜阳市临泉县,https://www.xduim.com/zw/szyf,,专业：不限
2024,三支一扶,2024安徽三支一扶招募,临泉县教育局,6118 临泉县教育局,本科及以上,不限,,笔试+面试,,,招募类别：支教；服务单位：乡镇中心 学校；招聘人数：18；报名人数：541；合格人数：451；缴费人数：242,安徽 阜阳市临泉县,https://www.xduim.com/zw/szyf,,专业：不限
2024,三支一扶,2024安徽三支一扶招募,乡镇人民政府,6119 乡镇人民政府,大专及以上,不限,,笔试+面试,,,招募类别：乡村振兴协理；服务单位：乡镇扶贫 工作站；招聘人数：6；报名人数：593；合格人数：431；缴费人数：238,安徽 阜阳市临泉县,https://www.xduim.com/zw/szyf,,专业：不限
2025,三支一扶,2025安徽三支一扶招募,临泉县辖乡镇,6117 临泉县辖乡镇,大专及以上,专业不限,,笔试+面试,,,招募类别：乡村振兴协理；服务单位：乡镇农业农村和规划建设服务中心；招聘人数：8；报名人数：795；合格人数：634；缴费人数：368,安徽 阜阳市临泉县,https://www.xduim.com/zw/szyf,,专业：专业不限
2022,三支一扶,2022安徽三支一扶招募,县辖乡镇,6008 县辖乡镇,大专及以上,不限,,笔试+面试,,,招募类别：基层人社平台；服务单位：乡镇政府；招聘人数：5,安徽 阜阳市太和县,https://www.xduim.com/zw/szyf,,专业：不限
2022,三支一扶,2022安徽三支一扶招募,县辖乡镇,6009 县辖乡镇,大专及以上,不限,,笔试+面试,,,招募类别：乡村振兴协理；服务单位：乡镇政府；招聘人数：5,安徽 阜阳市太和县,https://www.xduim.com/zw/szyf,,专业：不限
2023,三支一扶,2023安徽三支一扶招募,县辖乡镇,6016 县辖乡镇,大专及以上,不限,,笔试+面试,,,招募类别：基层人社平台；服务单位：乡镇人民政府；招聘人数：10；报名人数：530；合格人数：374；缴费人数：233,安徽 阜阳市太和县,https://www.xduim.com/zw/szyf,,专业：不限
2023,三支一扶,2023安徽三支一扶招募,县辖乡镇,6017 县辖乡镇,大专及以上,不限,,笔试+面试,,,招募类别：乡村振兴协理；服务单位：乡镇人民政府；招聘人数：10；报名人数：489；合格人数：377；缴费人数：242,安徽 阜阳市太和县,https://www.xduim.com/zw/szyf,,专业：不限
2024,三支一扶,2024安徽三支一扶招募,太和县辖乡镇,6105 太和县辖乡镇,大专及以上,不限,,笔试+面试,,,招募类别：乡村振兴协理；服务单位：乡镇政府；招聘人数：15；报名人数：1097；合格人数：922；缴费人数：539,安徽 阜阳市太和县,https://www.xduim.com/zw/szyf,,专业：不限
2025,三支一扶,2025安徽三支一扶招募,太和县辖乡镇,6110 太和县辖乡镇,大专及以上,专业不限,,笔试+面试,,,招募类别：乡村振兴协理；服务单位：乡镇政府；招聘人数：12；报名人数：1112；合格人数：956；缴费人数：592,安徽 阜阳市太和县,https://www.xduim.com/zw/szyf,,专业：专业不限
2023,三支一扶,2023安徽三支一扶招募,市辖乡镇,6015 市辖乡镇,大专及以上,不限,,笔试+面试,,,招募类别：乡村振兴协理；服务单位：乡镇人民政府；招聘人数：20；报名人数：916；合格人数：770；缴费人数：447,安徽 阜阳市界首市,https://www.xduim.com/zw/szyf,,专业：不限
2024,三支一扶,2024安徽三支一扶招募,界首市辖乡镇,6110 界首市辖乡镇,大专及以上,不限,,笔试+面试,,,招募类别：乡村振兴协理；服务单位：乡镇政府；招聘人数：15；报名人数：865；合格人数：636；缴费人数：377,安徽 阜阳市界首市,https://www.xduim.com/zw/szyf,,专业：不限
2024,三支一扶,2024安徽三支一扶招募,界首市教育局,6111 界首市教育局,大专及以上,不限,,笔试+面试,,,招募类别：支教；服务单位：基层学校；招聘人数：4；报名人数：98；合格人数：74；缴费人数：45,安徽 阜阳市界首市,https://www.xduim.com/zw/szyf,,专业：不限
2024,三支一扶,2024安徽三支一扶招募,界首市教育局,6112 界首市教育局,大专及以上,不限,,笔试+面试,,,招募类别：支教；服务单位：基层学校；招聘人数：1；报名人数：42；合格人数：30；缴费人数：12,安徽 阜阳市界首市,https://www.xduim.com/zw/szyf,,专业：不限
2024,三支一扶,2024安徽三支一扶招募,界首市教育局,6113 界首市教育局,大专及以上,不限,,笔试+面试,,,招募类别：支教；服务单位：基层学校；招聘人数：1；报名人数：47；合格人数：36；缴费人数：20,安徽 阜阳市界首市,https://www.xduim.com/zw/szyf,,专业：不限
2024,三支一扶,2024安徽三支一扶招募,界首市教育局,6114 界首市教育局,大专及以上,不限,,笔试+面试,,,招募类别：支教；服务单位：基层学校；招聘人数：1；报名人数：28；合格人数：20；缴费人数：10,安徽 阜阳市界首市,https://www.xduim.com/zw/szyf,,专业：不限
2024,三支一扶,2024安徽三支一扶招募,界首市教育局,6115 界首市教育局,大专及以上,不限,,笔试+面试,,,招募类别：支教；服务单位：基层学校；招聘人数：1；报名人数：17；合格人数：13；缴费人数：9,安徽 阜阳市界首市,https://www.xduim.com/zw/szyf,,专业：不限
2024,三支一扶,2024安徽三支一扶招募,界首市教育局,6116 界首市教育局,大专及以上,不限,,笔试+面试,,,招募类别：支教；服务单位：基层学校；招聘人数：1；报名人数：53；合格人数：43；缴费人数：21,安徽 阜阳市界首市,https://www.xduim.com/zw/szyf,,专业：不限
2024,三支一扶,2024安徽三支一扶招募,界首市教育局,6117 界首市教育局,大专及以上,不限,,笔试+面试,,,招募类别：支教；服务单位：基层学校；招聘人数：1；报名人数：24；合格人数：20；缴费人数：14,安徽 阜阳市界首市,https://www.xduim.com/zw/szyf,,专业：不限
2025,三支一扶,2025安徽三支一扶招募,界首市辖乡镇,6116 界首市辖乡镇,大专及以上,专业不限,,笔试+面试,,,招募类别：乡村振兴协理；服务单位：乡镇政府；招聘人数：17；报名人数：1156；合格人数：999；缴费人数：597,安徽 阜阳市界首市,https://www.xduim.com/zw/szyf,,专业：专业不限
2023,三支一扶,2023安徽三支一扶招募,县辖乡镇,6022 县辖乡镇,大专及以上,不限,,笔试+面试,,,招募类别：支农；服务单位：许堂乡农村经济与统计服务站；招聘人数：1；报名人数：65；合格人数：50；缴费人数：20,安徽 阜阳市阜南县,https://www.xduim.com/zw/szyf,,专业：不限
2023,三支一扶,2023安徽三支一扶招募,县辖乡镇,6023 县辖乡镇,大专及以上,不限,,笔试+面试,,,招募类别：乡村振兴协理；服务单位：乡镇扶贫工作站；招聘人数：14；报名人数：778；合格人数：647；缴费人数：367,安徽 阜阳市阜南县,https://www.xduim.com/zw/szyf,,专业：不限
2023,三支一扶,2023安徽三支一扶招募,县辖乡镇,6024 县辖乡镇,大专及以上,建筑设计类、城乡规划与管理类、土建施工类（大专）；地理科学类、力学类、土木类、建筑类（本科）；地理学、力学、建筑学、土木工程、城乡规划学（一级学科），建筑、城乡规划（专业学位硕士）（研究生）,,笔试+面试,,,招募类别：乡村振兴协理；服务单位：乡镇规划建设管理所；招聘人数：3；报名人数：87；合格人数：56；缴费人数：35,安徽 阜阳市阜南县,https://www.xduim.com/zw/szyf,,专业：建筑设计类、城乡规划与管理类、土建施工类（大专）；地理科学类、力学类、土木类、建筑类（本科）；地理学、力学、建筑学、土木工程、城乡规划学（一级学科），建筑、城乡规划（专业学位硕士）（研究生）
2023,三支一扶,2023安徽三支一扶招募,县辖乡镇,6025 县辖乡镇,大专及以上,不限,,笔试+面试,,,招募类别：基层人社平台；服务单位：乡镇社保所；招聘人数：2；报名人数：121；合格人数：80；缴费人数：40,安徽 阜阳市阜南县,https://www.xduim.com/zw/szyf,,专业：不限
2024,三支一扶,2024安徽三支一扶招募,阜南县辖乡镇,6101 阜南县辖乡镇,大专及以上,大专：4401建筑设计类、4402城乡规划与管理类、4403土建施工类； 大学本科：0705地理科学类、0801力学类、0810土木类、0828建筑类； 研究生：0705地理学、0801力学、0813建筑学、0814土木工程、0833城乡规划学。,,笔试+面试,,,招募类别：乡村振兴协理；服务单位：乡镇规划建设管理所；招聘人数：2；报名人数：70；合格人数：44；缴费人数：26,安徽 阜阳市阜南县,https://www.xduim.com/zw/szyf,,专业：大专：4401建筑设计类、4402城乡规划与管理类、4403土建施工类； 大学本科：0705地理科学类、0801力学类、0810土木类、0828建筑类； 研究生：0705地理学、0801力学、0813建筑学、0814土木工程、0833城乡规划学。
2024,三支一扶,2024安徽三支一扶招募,阜南县辖乡镇,6102 阜南县辖乡镇,大专及以上,不限,,笔试+面试,,,招募类别：乡村振兴协理；服务单位：乡镇扶贫工作站；招聘人数：8；报名人数：661；合格人数：508；缴费人数：273,安徽 阜阳市阜南县,https://www.xduim.com/zw/szyf,,专业：不限
2024,三支一扶,2024安徽三支一扶招募,阜南县辖乡镇,6103 阜南县辖乡镇,大专及以上,不限,,笔试+面试,,,招募类别：乡村振兴协理；服务单位：乡镇退役军人服务管理站；招聘人数：2；报名人数：186；合格人数：110；缴费人数：52,安徽 阜阳市阜南县,https://www.xduim.com/zw/szyf,,专业：不限
2024,三支一扶,2024安徽三支一扶招募,阜南县辖乡镇,6104 阜南县辖乡镇,大专及以上,不限,,笔试+面试,,,招募类别：基层人社平台；服务单位：于集乡社会事务与就业和社会保障所；招聘人数：1；报名人数：75；合格人数：41；缴费人数：18,安徽 阜阳市阜南县,https://www.xduim.com/zw/szyf,,专业：不限
2025,三支一扶,2025安徽三支一扶招募,阜南县辖乡镇,6108 阜南县辖乡镇,大专及以上,专业不限,,笔试+面试,,,招募类别：乡村振兴协理；服务单位：乡镇政府；招聘人数：11；报名人数：837；合格人数：635；缴费人数：375,安徽 阜阳市阜南县,https://www.xduim.com/zw/szyf,,专业：专业不限
2025,三支一扶,2025安徽三支一扶招募,阜南县辖乡镇,6109 阜南县辖乡镇,大专及以上,专业不限,,笔试+面试,,,招募类别：基层人社平台；服务单位：乡镇政府；招聘人数：10；报名人数：833；合格人数：633；缴费人数：370,安徽 阜阳市阜南县,https://www.xduim.com/zw/szyf,,专业：专业不限
2022,三支一扶,2022安徽三支一扶招募,县辖乡镇,6002 县辖乡镇,大专及以上,不限,,笔试+面试,,,招募类别：乡村振兴协理；服务单位：乡镇政府；招聘人数：10,安徽 阜阳市颍上县,https://www.xduim.com/zw/szyf,,专业：不限
2022,三支一扶,2022安徽三支一扶招募,县教育局,6003 县教育局,大专及以上,不限,,笔试+面试,,,招募类别：支教；服务单位：基层学校；招聘人数：3,安徽 阜阳市颍上县,https://www.xduim.com/zw/szyf,,专业：不限
2022,三支一扶,2022安徽三支一扶招募,县教育局,6004 县教育局,大专及以上,不限,,笔试+面试,,,招募类别：支教；服务单位：基层学校；招聘人数：3,安徽 阜阳市颍上县,https://www.xduim.com/zw/szyf,,专业：不限
2022,三支一扶,2022安徽三支一扶招募,县教育局,6005 县教育局,大专及以上,不限,,笔试+面试,,,招募类别：支教；服务单位：基层学校；招聘人数：3,安徽 阜阳市颍上县,https://www.xduim.com/zw/szyf,,专业：不限
2023,三支一扶,2023安徽三支一扶招募,县辖乡镇,6006 县辖乡镇,大专及以上,不限,,笔试+面试,,,招募类别：乡村振兴协理；服务单位：乡镇人民政府；招聘人数：10；报名人数：688；合格人数：532；缴费人数：340,安徽 阜阳市颍上县,https://www.xduim.com/zw/szyf,,专业：不限
2023,三支一扶,2023安徽三支一扶招募,县教育局,6007 县教育局,本科及以上,不限,,笔试+面试,,,招募类别：支教；服务单位：颍上县耿棚中学；招聘人数：3；报名人数：14；合格人数：10；缴费人数：8,安徽 阜阳市颍上县,https://www.xduim.com/zw/szyf,,专业：不限
2023,三支一扶,2023安徽三支一扶招募,县教育局,6008 县教育局,本科及以上,不限,,笔试+面试,,,招募类别：支教；服务单位：颍上县耿棚中学；招聘人数：4；报名人数：107；合格人数：76；缴费人数：50,安徽 阜阳市颍上县,https://www.xduim.com/zw/szyf,,专业：不限
2023,三支一扶,2023安徽三支一扶招募,县教育局,6009 县教育局,本科及以上,不限,,笔试+面试,,,招募类别：支教；服务单位：颍上县耿棚中学；招聘人数：3；报名人数：39；合格人数：29；缴费人数：17,安徽 阜阳市颍上县,https://www.xduim.com/zw/szyf,,专业：不限
2023,三支一扶,2023安徽三支一扶招募,县教育局,6010 县教育局,本科及以上,不限,,笔试+面试,,,招募类别：支教；服务单位：颍上县耿棚中学；招聘人数：2；报名人数：27；合格人数：19；缴费人数：18,安徽 阜阳市颍上县,https://www.xduim.com/zw/szyf,,专业：不限
2023,三支一扶,2023安徽三支一扶招募,县教育局,6011 县教育局,本科及以上,不限,,笔试+面试,,,招募类别：支教；服务单位：颍上县耿棚中学；招聘人数：2；报名人数：78；合格人数：48；缴费人数：27,安徽 阜阳市颍上县,https://www.xduim.com/zw/szyf,,专业：不限
2023,三支一扶,2023安徽三支一扶招募,县教育局,6012 县教育局,本科及以上,不限,,笔试+面试,,,招募类别：支教；服务单位：颍上县耿棚中学；招聘人数：3；报名人数：88；合格人数：58；缴费人数：35,安徽 阜阳市颍上县,https://www.xduim.com/zw/szyf,,专业：不限
2023,三支一扶,2023安徽三支一扶招募,县教育局,6013 县教育局,本科及以上,不限,,笔试+面试,,,招募类别：支教；服务单位：颍上县耿棚中学；招聘人数：2；报名人数：40；合格人数：32；缴费人数：21,安徽 阜阳市颍上县,https://www.xduim.com/zw/szyf,,专业：不限
2023,三支一扶,2023安徽三支一扶招募,县教育局,6014 县教育局,本科及以上,不限,,笔试+面试,,,招募类别：支教；服务单位：颍上县耿棚中学；招聘人数：1；报名人数：15；合格人数：13；缴费人数：10,安徽 阜阳市颍上县,https://www.xduim.com/zw/szyf,,专业：不限
